,dominant_topic,original_text,topic_perc_contrib,tokens,num_tokens,unique_tokens,num_unique_tokens,keywords
26165,,"['bad', 'plane', 'brand', 'new', 'preferred', 'one', 'row', 'refer', 'previous', 'rating', 'hate', '343', 'configuration', 'people', 'bad', 'hygiene', 'days']",,"['seat', 'amenities_kit', 'able_sleep', 'two_hours', 'hour', 'flight', 'fault', 'meal_services', 'crew']",9,"['seat', 'amenities_kit', 'fault', 'meal_services', 'crew', 'flight', 'able_sleep', 'two_hours', 'hour']",9,
21073,m,"['excellent', 'searwide', 'legroomand', 'wasnt', 'noisy', 'allmoreover', 'wide', 'range', 'functions', 'positions', 'seat']",0.49079999327659607,"['row', 'unlimited_leg_room', 'people', 'value', 'plane']",5,"['unlimited_leg_room', 'row', 'people', 'value', 'plane']",5,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
29526,,"['beware', 'end', 'seat', 'galley', 'cupboard', 'night', 'crew', 'cupboard', 'prevents', 'sleep']",,,0,[],0,
18119,g,"['ive', 'returned', 'trip', 'australia', 'europe', 'flown', 'qantas', 'b789', 'flight', 'unpleasant', 'plus', 'little', 'bit', 'extra', 'legroom', 'seat', 'significantly', 'narrow', 'fortunately', 'slim', 'mother', 'flight', 'husband', 'swapped', 'seats', 'end', 'bumping', 'arms', 'shoulders', 'time', 'baby', 'cot', 'cut', 'short', 'cut', 'toilets', 'passengers', 'commented', 'big', 'negative', 'ba', 'decided', 'remove', 'air', 'outlets', 'seats', 'economy', 'flight', 'warm', 'stuffy', 'wait', 'leave', 'case', 'qantas', 'version', 'aircraft', 'premium', 'economy', 'id', 'probably', 'avoid', 'aircraft', 'route', 'future']",0.6894999742507935,"['seat', 'seat', 'seat', 'hr_flight', 'grandchild', 'people', 'income']",7,"['seat', 'grandchild', 'hr_flight', 'income', 'people']",5,"flight, service, aircraft, window, premium_economy, economy, space, cabin, business_class, food"
15732,i,"['seat', 'alot', 'room', 'space', 'plus', 'seats', 'recline', 'plus', 'im', 'big', 'guy', '64', '240', 'fit', 'perfect']",0.8967999815940857,"['seat', 'toilet', 'class', 'cabin', 'flight', 'toilets_clean', 'class', 'service', 'food']",9,"['seat', 'flight', 'cabin', 'toilet', 'toilets_clean', 'food', 'service', 'class']",8,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
27209,,"['plain', 'legroom', 'comparing', 'planes', 'im', '178', 'cm', 'particularly', 'tall', 'plain', 'travelling', 'hell', 'knees', 'seating', 'position', 'know', 'a319', 'tp806', 'pleasant', 'surprise', 'reminded', 'b737800', 'transavia', 'think', 'plain']",,"['window_view', 'plane', 'wall']",3,"['wall', 'plane', 'window_view']",3,
20191,i,"['seat', 'plenty', 'legroom', 'row', 'rows', 'seat', 'leans', 'forward', 'seat', 'provide', 'support', 'seat', 'uncomfortable']",0.6898000240325928,"['seat', 'queue', 'bother']",3,"['bother', 'seat', 'queue']",3,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
18417,f,"['nice', 'flight', 'new', 'looking', 'a321not', 'sure', 'version', '27f', 'seat', 'looking', 'wing', 'warning', 'ba', 'pay', 'prebook', 'seats', 'includes', 'want', 'change', 'seat', 'allot', 'check', 'online', 'think', 'airline', 'dont', 'try', 'additional', 'revenues']",0.8450999855995178,"['plane', 'bit', 'knee_room', 'trip', 'movie']",5,"['movie', 'trip', 'bit', 'knee_room', 'plane']",5,"flight, plane, american_airlines, crew, people, airline, class, airport, problem, food"
22936,e,"['17a', '17f', 'suffer', 'shoulder', 'room', 'poor', 'window', 'views', 'suffer', 'noise', 'emergency', 'door', 'trim', 'woman', 'adjacent', 'seat', 'tolerable', 'best', 'heavy', 'tall', 'man', 'middle', 'seat', 'intolerable', 'adult', 'male', 'deserves', 'minimum', 'yellow', 'caution', 'pictures']",0.6545000076293945,"['older_version', 'plane', 'contain', 'entertainment', 'seat', 'function', 'business_class', 'seat']",8,"['seat', 'business_class', 'entertainment', 'contain', 'function', 'plane', 'older_version']",7,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
11462,d,,0.5034999847412109,"['exellent', 'size', 'seat', 'marked_red', 'limited_recline', 'lavratory', 'mater', 'flight', 'lavratory', 'service', 'rate', 'flight']",12,"['seat', 'flight', 'mater', 'limited_recline', 'exellent', 'marked_red', 'lavratory', 'service', 'size', 'rate']",10,"flight, aircraft, plane, window, business_class, passenger, ticket, airline, cabin, luggage"
7067,i,"['chicago', 'chennai', 'dubai', 'bad', 'experience', 'emirates', 'didnt', 'know', 'number', 'bags', 'reduced', 'three', 'desk', 'people', 'asked', 'arrange', 'bags', 'charged', '10lb', 'extra', 'weight', 'fee', '50', 'verified', 'cabin', 'bag', 'weight8kg', 'cleared', 'security', 'bought', 'duty', 'free', 'stuffs', 'chicago', 'ord', 'airport', 'question', 'chicago', 'airport', 'boardingafter', 'reached', 'dubai', 'board', 'chennai', 'airport', 'emirates', 'staff', 'asked', 'weight', 'cabin', 'bag', 'duty', 'free', 'stuff', 'said', 'placed', 'cabin', 'bag', 'kicked', 'queue', 'asked', 'arrange', 'luggage', 'spent', '1015', 'minutes', 'arrange', 'arranging', 'stuffs', 'said', 'cabin', 'overweight', 'includes', 'duty', 'free', 'stuff', 'suggested', 'reduce', 'weight', 'throwing', 'stuff', 'trash', 'return', 'duty', 'free', 'stuffs', 'duty', 'free', 'stuffs', 'bought', 'able', 'return', 'said', 'need', 'pay', 'fee', 'let', 'staff', 'behavior', 'totally', 'unacceptable', 'emirates', 'staffs', 'trying', 'steal', 'money', 'customers', 'saying', 'addition', 'weight', 'luggage', 'staffs', 'didnt', 'price', 'charged', 'usd120', 'dutyfree', 'stuff10lb', 'extra', 'weight', 'finally', 'saw', 'card', 'charged', '120', '80', 'dollar', 'stuff', 'worst', 'travel', 'experience', 'policy', 'allowing', 'duty', 'free', 'ord', 'airport', 'dubai', 'duty', 'free', 'stopped', 'ord', 'airport', 'returned', 'ord', 'airport', 'duty', 'free', 'stuffs', 'allowed', 'ord', 'able', 'return', 'dubai', 'force', 'pay', 'returning', 'today', 'restricted', 'baggage', 'today', 'avoid', 'confusion', 'cabin', 'baggage', 'verification', 'weight', 'check', 'happened', 'today', 'economy', 'passengers', 'cabin', 'luggage', 'pack', 'cabin', 'luggage', 'pack', 'duty', 'free', 'dubai', 'one', 'checking', 'looks', 'emirates', 'strictly', 'applying', 'indians', 'going', 'india', 'dubai', 'try', 'huge', 'fee', 'convinced', 'todays', 'flight', 'baggage', 'weight', 'monitoring']",0.5358999967575073,"['cape_town', 'phuket_dubai', 'service', 'crew_indifferent', 'provide', 'service', 'thing', 'fare_cheap', 'fare', 'recommend', 'emirates_qatar', 'carrier']",12,"['fare', 'cape_town', 'phuket_dubai', 'thing', 'emirates_qatar', 'crew_indifferent', 'carrier', 'service', 'recommend', 'provide', 'fare_cheap']",11,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
7006,f,"['london', 'jakarta', 'dubai', 'excellent', 'flight', 'economy', 'class', 'seats', 'boeing', '777', 'pretty', 'narrow', 'a380', 'comfortable', 'food', 'delicious', 'flight', 'new', 'entertainment', 'best', 'entertainment', 'crew', 'friendly', 'overall', 'recommend', 'flight']",0.8672000169754028,"['singapore_dubai', 'opinion', 'flight', 'crew', 'crew', 'option']",6,"['opinion', 'flight', 'crew', 'option', 'singapore_dubai']",5,"flight, plane, american_airlines, crew, people, airline, class, airport, problem, food"
15020,c,"['got', 'upgraded', 'having', 'purchased', 'lowest', 'fare', 'class', 'seat', 'far', 'best', 'aa', 'coach', 'one', 'opposite', 'fas', 'aas', 'a321', 'fly', 'long', 'know', 'ample', 'legroom', 'bulkhead', 'surprising', 'fly']",0.46779999136924744,"['cubby', 'seat', '58a', 'pose', 'minor_inconvenience', 'cubby', 'cubby', 'piece', 'equipment']",9,"['seat', 'equipment', 'pose', 'minor_inconvenience', 'cubby', '58a', 'piece']",7,"flight, row, business_class, plane, service, window, food, economy, legroom, aircraft"
2977,k,"['window', 'seat', 'paid', 'confirmed', 'paperwork', 'proving', 'checking', 'american', 'airlines', 'randomly', 'changed', 'seat', 'questioned', 'service', 'representative', 'terminal', 'd5', 'response', 'dont', 'window', 'seat', 'change', 'sorry', 'fly', 'aa', 'terrible', 'customer', 'service', 'disorganized', 'rude']",0.6611999869346619,"['window', 'seat', 'paperwork', 'american_airlines', 'seat', 'service', 'representative', 'response', 'window', 'seat', 'change', 'fly_aa', 'terrible_customer_service']",13,"['paperwork', 'seat', 'response', 'representative', 'change', 'terrible_customer_service', 'fly_aa', 'american_airlines', 'service', 'window']",10,"flight, plane, window, people, class, ticket, staff, experience, way, passenger"
20961,m,"['legroom', 'standard', 'armrests', 'raised', 'aware', 'protrudence', 'emergency', 'exit', 'shoulder', 'room', 'slightly', 'restricted', 'comparison', 'middle', 'aisle', 'seats', 'row', '10', 'identical', 'row', '11']",0.6904000043869019,"['legroom', 'seat', 'plane']",3,"['seat', 'legroom', 'plane']",3,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
18389,k,"['experience', 'ba', 'a320', 'uncomfortable', 'longer', 'book', 'business', 'class', 'ba', 'airbus', '320', 'big', 'step', 'backward', 'business', 'traveller', 'wishes', 'work', 'flight', 'leg', 'room', 'width', 'previous', 'aircraft', 'madrid', 'route']",0.4499000012874603,"['newer_aircraft', 'usb_charging', 'jack', 'video_screen', 'ac_power', 'seat', 'floor', 'light', 'seat', 'course', 'power']",11,"['seat', 'jack', 'floor', 'course', 'usb_charging', 'newer_aircraft', 'light', 'power', 'ac_power', 'video_screen']",10,"flight, plane, window, people, class, ticket, staff, experience, way, passenger"
18947,m,"['pitch', 'width', 'got', 'level', 'niveau', 'lie', 'flat', 'seats', 'complain']",0.9225000143051147,"['plane', 'flight', 'aircraft', 'state', 'seat', 'class', 'aircraft', 'pound', 'broad_shoulders', 'category', 'plane', 'aisle', 'seat']",13,"['state', 'seat', 'flight', 'category', 'aisle', 'broad_shoulders', 'aircraft', 'pound', 'class', 'plane']",10,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
26444,,"['hr', 'trip', 'seat', 'noisy', 'ife', 'working']",,"['seat', '1st_row', 'business', 'cl', 'extra_legroom', 'overhead_storage', 'row', 'infant', 'issue']",9,"['seat', 'row', 'cl', 'infant', 'issue', 'overhead_storage', 'business', 'extra_legroom', '1st_row']",9,
21753,i,"['box', 'seat', 'restrict', 'luggage', 'space']",0.633899986743927,"['cattle_car', 'seat', 'wear_tear', 'pitch', 'style', 'food', 'service']",7,"['seat', 'style', 'cattle_car', 'wear_tear', 'food', 'service', 'pitch']",7,"flight, airline, airport, business_class, plane, experience, cabin, way, bag, day"
13192,e,"['having', 'flown', 'aircraft', 'twice', 'actively', 'avoid', 'future', 'packed', 'feels', 'cramped', 'transit', 'bus', 'rush', 'hour', 'two', 'lavatories', 'tiny', 'rear', 'attendant', 'station', 'making', 'twister', 'experience', '15', 'passengers', 'trying', 'use', 'mid', 'flight']",0.4050000011920929,"['seat', 'issue', 'noise_light', 'galley_lavatory', 'fact', 'proximity', 'convenience', 'ad', 'size', 'size']",10,"['proximity', 'seat', 'ad', 'galley_lavatory', 'issue', 'size', 'fact', 'noise_light', 'convenience']",9,"flight, window, passenger, plane, bag, people, leg_room, american_airlines, bulkhead, service"
13359,l,"['flown', 'plane', '100', 'times', 'seat', 'little', 'colder', 'lots', 'leg', 'room', 'missing', 'window', 'panel', 'rest', 'head', 'allowing', 'sleep', 'easily', 'favourite', 'seat', 'plane']",0.3919999897480011,"['plane', 'row_11', 'three_windows', 'business_class', 'minisuite', 'missing_window']",6,"['business_class', 'row_11', 'missing_window', 'minisuite', 'three_windows', 'plane']",6,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
15750,m,"['seat', 'decent', 'tray', 'table', 'sticks', 'bit', 'needed', 'fact', 'space', 'tray', 'table', 'magazines', 'tray', 'table', 'folds', 'inflight', 'entertainment', 'plane', 'able', 'fit', 'guide', 'dog', 'seat', 'issue', 'concern', 'large', 'ife', 'boxes', 'particularly', 'american', '737s', 'dont', 'recall', 'ife', 'box', 'seat']",0.7540000081062317,"['disaster', '11f', 'g', 'facility', 'bulkhead', '11e', 'mother', 'child', 'night', 'passenger', 'crew', 'row_11', 'fate']",13,"['mother', 'passenger', 'facility', 'row_11', 'g', 'crew', 'bulkhead', 'fate', 'child', 'night', '11e', 'disaster', '11f']",13,"flight, plane, passenger, economy, service, airline, business_class, staff, people, way"
22771,a,"['thought', 'interested', 'booking', 'flight', 'san', 'nrt', 'views', 'classbusiness', 'class', '788', 'seats', 'web', 'site', 'interested', 'information']",0.690500020980835,"['seat', 'service', 'fly']",3,"['seat', 'fly', 'service']",3,"flight, airline, service, crew, passenger, american_airlines, food, airport, staff, aircraft"
28719,,"['flew', 'united', '737800', 'sjcewr', 'iadsfo', 'alright', 'domestic', 'flight', 'legroom', '5x9211x94', 'inch', 'spare', 'flight', 'entertainment', 'enjoyed', 'personal', 'device', 'enteratainment', 'united', 'offers', 'flights', 'nice', 'selection', 'reasonably', 'priced', 'food', 'purhcase', 'enjoyed', 'snackbox', 'way', 'pizza', 'return', 'flight', 'attendants', 'relatively', 'friendly', 'overall', 'wouldnx92t', 'want', 'spend', 'hours', 'plane', 'domestic', 'legs', 'job']",,,0,[],0,
11567,a,,0.5782999992370605,"['arm_rest', 'table_arm_rest', 'tray_table', 'window', 'panel', 'seat', 'panel']",7,"['arm_rest', 'panel', 'seat', 'table_arm_rest', 'tray_table', 'window']",6,"flight, airline, service, crew, passenger, american_airlines, food, airport, staff, aircraft"
14082,l,"['57', 'way', 'hong', 'kong', 'auckland', 'thought', '58', 'seats', 'ok', 'big', 'mistake', 'dont', 'recline', 'person', 'reclines', 'legroom', 'having', 'two', 'seats', 'extra', 'couple', 'dont', 'choose', 'pair', 'plane']",0.6295999884605408,"['plenty_leg_room', 'seat', 'bit', 'tray_table_arm_rest', 'guy', 'size', 'woman', 'couple_hours', 'seat', 'confining']",10,"['seat', 'plenty_leg_room', 'guy', 'tray_table_arm_rest', 'bit', 'woman', 'couple_hours', 'confining', 'size']",9,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
8487,h,"['singaporemelbourne', 'b777', 'ive', 'previously', 'said', 'id', 'fly', 'time', 'choice', 'owe', 'update', 'flight', 'ok', 'food', 'wasnt', 'outstanding', 'breakfast', 'awful', 'emirates', 'staff', 'service', 'inconsistent', 'sectors', 'ice', 'entertainment', 'theres', 'lots', 'choose', 'planes', 'modern', 'clean', 'prefer', 'etihad', 'food', 'service', 'emirates', 'entertainment']",0.47380000352859497,"['perth_dubai', 'experience', 'fault', 'joy', 'quality', 'business', 'economy']",7,"['fault', 'quality', 'joy', 'experience', 'business', 'perth_dubai', 'economy']",7,"flight, plane, food, service, passenger, economy, staff, airline, crew, aircraft"
26129,,"['legroom', 'bench', 'reduced', 'inches', 'mechanical', 'equipme', 'bulkhead', '6ft', 'tall', 'stretch', 'legs', 'straight', 'seats', 'restricts', 'x93under', 'seat', 'storage']",,"['flat_bed_position', 'head_rest', '45_hours', 'sleep', 'row', 'engine_noise']",6,"['sleep', '45_hours', 'row', 'engine_noise', 'head_rest', 'flat_bed_position']",6,
28755,,"['boyfriend', 'saw', '7e', '7d', 'legroom', 'class', 'sat', 'aisle', 'wasnt', 'bothered', 'people', 'entering', 'exiting', 'bathroom', 'stewardess', 'crash', 'time', 'passed', 'coming', 'sure', 'seat', 'class', 'sticks', 'seat', 'sticks', 'aisle', 'definitely', 'draw', 'sat', 'middle', 'issues', 'arm', 'rests', 'legroom', 'knew', '61', 'separation', 'wall', 'doesnt', 'extend', 'floor', 'purse', 'backpack', 'briefcase', 'room', 'buy', 'seats', 'future', 'dont', 'buy']",,,0,[],0,
27607,,"['32a', 'emergency', 'exit', 'additional', 'box', 'mounted', 'emergency', 'slide', 'severly', 'restricting', 'legroom', 'available']",,"['partner', 'los_angeles', 'lhr', 'lhr', 'spacious_comfortable', 'seat_width', 'tray', 'tv', 'arm_rest', 'overhead_bins', 'foot_rests']",11,"['arm_rest', 'spacious_comfortable', 'lhr', 'tv', 'overhead_bins', 'seat_width', 'tray', 'partner', 'foot_rests', 'los_angeles']",10,
14822,k,"['comfortable', 'legroom', 'thought', 'able', 'stretch', 'legs', 'seat', 'nearly', 'feet', 'tall', 'weigh', '15', 'stone']",0.5340999960899353,"['seat', 'storage_bins']",2,"['storage_bins', 'seat']",2,"flight, plane, window, people, class, ticket, staff, experience, way, passenger"
25276,,"['17', 'inches', 'seats', 'simply', 'wide', 'averagesized', 'adult', 'sit', 'comfortably', '17', 'hours', 'lhrper', 'tall', 'large', 'passenger', 'sitting', 'oversized', 'sit', 'flat', 'seat', 'shoulders', 'wanted', 'space', 'spent', 'entire', 'flight', 'sitting', 'slight', 'angle', 'bet', 'leaning', 'aisle', 'speaking', 'aisle', 'bumped', 'continuously', 'flight', 'confines', 'seat', 'qantas', 'airlines', 'seats', 'body', 'originally', 'designed']",,"['seat', 'little_bit', 'noisier', 'view_window', 'leg_space', 'downside', 'came', 'entertainment', 'screen', 'qualitysome', 'seat']",11,"['little_bit', 'seat', 'view_window', 'downside', 'entertainment', 'came', 'screen', 'noisier', 'leg_space', 'qualitysome']",10,
18614,a,"['business', 'class', 'seats', 'designed', 'comfortable', 'sitting', 'sleeping', 'width', 'extender', 'new', 'type', 'seat', 'plenty', 'seat', 'storage', 'monitors', 'stowed', 'landing', 'aircraft', 'note', 'window', 'seats', 'ak', 'rows', '141519', 'partial', 'blocked', 'windows', 'worst', 'row', '15']",0.0714000016450882,[],0,[],0,"flight, airline, service, crew, passenger, american_airlines, food, airport, staff, aircraft"
12102,l,,0.6244999766349792,"['seat', 'row', 'space_legs', 'window', 'row', 'reason', 'mixed_review', 'time', 'dont_want', 'window']",10,"['seat', 'row', 'time', 'mixed_review', 'reason', 'dont_want', 'window', 'space_legs']",8,"flight, service, food, passenger, plane, crew, window, business_class, class, meal"
28428,,"['flew', 'nrtlax', 'economy', 'plus', 'seats', 'reclination', 'nonexistent', 'making', 'long', 'flight', 'uncomfortable', 'possible', 'avoid', 'plane', 'long', 'flight']",,,0,[],0,
29279,,"['slight', 'change', 'direction', 'aisle', 'chicane', 'left', 'elbow', 'frequently', 'nudged', 'passing', 'crew', 'passengers']",,,0,[],0,
27780,,"['flew', 'ist', 'jed', 'amenity', 'kits', 'umrah', 'awesome', 'came', 'tasbeh', 'prayer', 'mat', 'fanny', 'pack', 'tie', 'hiram', 'string', 'bag', 'personal', 'items', 'sat', 'bulkhead', 'seat', 'flight', 'moved', 'row', '56', 'woman', 'spread', 'legs', 'fully', 'slept', 'baby', 'three', 'hours', 'gave', 'meal', 'three', 'hour', 'flight', 'food', 'awesome', 'picked', 'trays', 'timely', 'long', 'haul', 'flight', 'delay', 'turbulence', 'fly', 'turkish', 'year', 'awesome', 'service']",,"['seat', 'flight', 'hour', 'add_insult_injury', 'seat', 'cleaned_properly', 'seat', 'idea', 'milk', 'vomit', 'wipe']",11,"['seat', 'add_insult_injury', 'milk', 'flight', 'vomit', 'cleaned_properly', 'wipe', 'idea', 'hour']",9,
